loincId	loincScale	reason	Qn	Unspecified Specimen
87564-1	Qn	Unspecified Specimen
23080-5	Qn	Unspecified Specimen
50035-5	Qn	Unspecified Specimen
43829-1	Qn	Unspecified Specimen
23343-7	Qn	Unspecified Specimen
71708-2	Qn	Unspecified Specimen
29560-0	Qn	Unspecified Specimen
48710-8	Qn	Unspecified Specimen
32593-6	Qn	Unspecified Specimen
46732-4	Qn	Unspecified Specimen
24671-0	Qn	Unspecified Specimen
34176-8	Qn	Unspecified Specimen
32856-7	Qn	Unspecified Specimen
30878-3	Qn	Unspecified Specimen
29824-0	Qn	Unspecified Specimen
43961-2	Qn	Unspecified Specimen
50958-8	Qn	Unspecified Specimen
23746-1	Qn	Unspecified Specimen
86236-7	Qn	Unspecified Specimen
61396-8	Qn	Unspecified Specimen
61404-0	Qn	Unspecified Specimen
23079-7	Qn	Unspecified Specimen
38677-1	Qn	Unspecified Specimen
43697-2	Qn	Unspecified Specimen
42641-1	Qn	Unspecified Specimen
25066-2	Qn	Unspecified Specimen
43828-3	Qn	Unspecified Specimen
51091-7	Qn	Unspecified Specimen
24405-3	Qn	Unspecified Specimen
29559-2	Qn	Unspecified Specimen
41446-6	Qn	Unspecified Specimen
17530-7	Qn	Unspecified Specimen
48323-0	Qn	Unspecified Specimen
24670-2	Qn	Unspecified Specimen
38274-7	Qn	Unspecified Specimen
43161-9	Qn	Unspecified Specimen
47392-6	Qn	Unspecified Specimen
29823-2	Qn	Unspecified Specimen
32855-9	Qn	Unspecified Specimen
50034-8	Qn	Unspecified Specimen
29822-4	Qn	Unspecified Specimen
20702-7	Qn	Unspecified Specimen
23745-3	Qn	Unspecified Specimen
38676-3	Qn	Unspecified Specimen
60339-9	Qn	Unspecified Specimen
61403-2	Qn	Unspecified Specimen
43827-5	Qn	Unspecified Specimen
32336-0	Qn	Unspecified Specimen
25065-4	Qn	Unspecified Specimen
48982-3	Qn	Unspecified Specimen
18190-9	Qn	Unspecified Specimen
41445-8	Qn	Unspecified Specimen
44224-4	Qn	Unspecified Specimen
17399-7	Qn	Unspecified Specimen
17406-0	Qn	Unspecified Specimen
48322-2	Qn	Unspecified Specimen
21363-7	Qn	Unspecified Specimen
29821-6	Qn	Unspecified Specimen
48981-5	Qn	Unspecified Specimen
48057-4	Qn	Unspecified Specimen
47001-3	Qn	Unspecified Specimen
70125-0	Qn	Unspecified Specimen
32072-1	Qn	Unspecified Specimen
43695-6	Qn	Unspecified Specimen
20966-8	Qn	Unspecified Specimen
87563-3	Qn	Unspecified Specimen
38675-5	Qn	Unspecified Specimen
20834-8	Qn	Unspecified Specimen
61402-4	Qn	Unspecified Specimen
87431-3	Qn	Unspecified Specimen
22954-2	Qn	Unspecified Specimen
41454-0	Qn	Unspecified Specimen
49507-7	Qn	Unspecified Specimen
23349-4	Qn	Unspecified Specimen
17398-9	Qn	Unspecified Specimen
17405-2	Qn	Unspecified Specimen
48321-4	Qn	Unspecified Specimen
23744-6	Qn	Unspecified Specimen
31805-5	Qn	Unspecified Specimen
10669-0	Qn	Unspecified Specimen
22820-5	Qn	Unspecified Specimen
59152-9	Qn	Unspecified Specimen
48056-6	Qn	Unspecified Specimen
16483-0	Qn	Unspecified Specimen
87569-0	Qn	Unspecified Specimen
6441-0	Qn	Unspecified Specimen
51097-4	Qn	Unspecified Specimen
6308-1	Qn	Unspecified Specimen
61401-6	Qn	Unspecified Specimen
41453-2	Qn	Unspecified Specimen
87568-2	Qn	Unspecified Specimen
44091-7	Qn	Unspecified Specimen
23348-6	Qn	Unspecified Specimen
48320-6	Qn	Unspecified Specimen
49376-7	Qn	Unspecified Specimen
29828-1	Qn	Unspecified Specimen
32861-7	Qn	Unspecified Specimen
43834-1	Qn	Unspecified Specimen
70124-3	Qn	Unspecified Specimen
48055-8	Qn	Unspecified Specimen
38674-8	Qn	Unspecified Specimen
10668-2	Qn	Unspecified Specimen
43966-1	Qn	Unspecified Specimen
24015-0	Qn	Unspecified Specimen
32070-5	Qn	Unspecified Specimen
61400-8	Qn	Unspecified Specimen
22819-7	Qn	Unspecified Specimen
23875-8	Qn	Unspecified Specimen
43701-2	Qn	Unspecified Specimen
32333-7	Qn	Unspecified Specimen
41452-4	Qn	Unspecified Specimen
12251-5	Qn	Unspecified Specimen
72505-1	Qn	Unspecified Specimen
17404-5	Qn	Unspecified Specimen
20445-3	Qn	Unspecified Specimen
62861-0	Qn	Unspecified Specimen
48319-8	Qn	Unspecified Specimen
23347-8	Qn	Unspecified Specimen
43166-8	Qn	Unspecified Specimen
43833-3	Qn	Unspecified Specimen
23751-1	Qn	Unspecified Specimen
31804-8	Qn	Unspecified Specimen
53874-4	Qn	Unspecified Specimen
32860-9	Qn	Unspecified Specimen
38682-1	Qn	Unspecified Specimen
29827-3	Qn	Unspecified Specimen
10667-4	Qn	Unspecified Specimen
17403-7	Qn	Unspecified Specimen
49118-3	Qn	Unspecified Specimen
32069-7	Qn	Unspecified Specimen
25071-2	Qn	Unspecified Specimen
22827-0	Qn	Unspecified Specimen
30091-3	Qn	Unspecified Specimen
47396-7	Qn	Unspecified Specimen
43305-2	Qn	Unspecified Specimen
59423-4	Qn	Unspecified Specimen
23223-1	Qn	Unspecified Specimen
31277-7	Qn	Unspecified Specimen
48460-0	Qn	Unspecified Specimen
25070-4	Qn	Unspecified Specimen
47526-9	Qn	Unspecified Specimen
87566-6	Qn	Unspecified Specimen
23083-9	Qn	Unspecified Specimen
23092-0	Qn	Unspecified Specimen
76338-3	Qn	Unspecified Specimen
44098-2	Qn	Unspecified Specimen
74351-8	Qn	Unspecified Specimen
19259-1	Qn	Unspecified Specimen
62860-2	Qn	Unspecified Specimen
69067-7	Qn	Unspecified Specimen
43832-5	Qn	Unspecified Specimen
41854-1	Qn	Unspecified Specimen
31812-1	Qn	Unspecified Specimen
29826-5	Qn	Unspecified Specimen
50038-9	Qn	Unspecified Specimen
17402-9	Qn	Unspecified Specimen
17411-0	Qn	Unspecified Specimen
20444-6	Qn	Unspecified Specimen
6438-6	Qn	Unspecified Specimen
38681-3	Qn	Unspecified Specimen
51102-2	Qn	Unspecified Specimen
20839-7	Qn	Unspecified Specimen
32068-9	Qn	Unspecified Specimen
32077-0	Qn	Unspecified Specimen
30090-5	Qn	Unspecified Specimen
41458-1	Qn	Unspecified Specimen
20706-8	Qn	Unspecified Specimen
22826-2	Qn	Unspecified Specimen
23222-3	Qn	Unspecified Specimen
31276-9	Qn	Unspecified Specimen
37221-9	Qn	Unspecified Specimen
32340-2	Qn	Unspecified Specimen
25069-6	Qn	Unspecified Specimen
87567-4	Qn	Unspecified Specimen
24409-5	Qn	Unspecified Specimen
76339-1	Qn	Unspecified Specimen
33923-4	Qn	Unspecified Specimen
22431-1	Qn	Unspecified Specimen
50311-0	Qn	Unspecified Specimen
62859-4	Qn	Unspecified Specimen
42776-5	Qn	Unspecified Specimen
53872-8	Qn	Unspecified Specimen
41853-3	Qn	Unspecified Specimen
10665-8	Qn	Unspecified Specimen
17410-2	Qn	Unspecified Specimen
38680-5	Qn	Unspecified Specimen
29825-7	Qn	Unspecified Specimen
43831-7	Qn	Unspecified Specimen
6437-8	Qn	Unspecified Specimen
31944-2	Qn	Unspecified Specimen
23749-5	Qn	Unspecified Specimen
22825-4	Qn	Unspecified Specimen
31153-0	Qn	Unspecified Specimen
41457-3	Qn	Unspecified Specimen
68546-1	Qn	Unspecified Specimen
43304-5	Qn	Unspecified Specimen
6974-0	Qn	Unspecified Specimen
87574-0	Qn	Unspecified Specimen
49512-7	Qn	Unspecified Specimen
25068-8	Qn	Unspecified Specimen
23221-5	Qn	Unspecified Specimen
47797-6	Qn	Unspecified Specimen
38679-7	Qn	Unspecified Specimen
41852-5	Qn	Unspecified Specimen
17409-4	Qn	Unspecified Specimen
43830-9	Qn	Unspecified Specimen
47532-7	Qn	Unspecified Specimen
31943-4	Qn	Unspecified Specimen
48588-8	Qn	Unspecified Specimen
32075-4	Qn	Unspecified Specimen
30097-0	Qn	Unspecified Specimen
41456-5	Qn	Unspecified Specimen
61405-7	Qn	Unspecified Specimen
30096-2	Qn	Unspecified Specimen
62462-7	Qn	Unspecified Specimen
49381-7	Qn	Unspecified Specimen
86509-7	Qn	Unspecified Specimen
87565-8	Qn	Unspecified Specimen
51100-6	Qn	Unspecified Specimen
23220-7	Qn	Unspecified Specimen
55464-2	Qn	Unspecified Specimen
21242-3	Qn	Unspecified Specimen
32601-7	Qn	Unspecified Specimen
38678-9	Qn	Unspecified Specimen
76072-8	Qn	Unspecified Specimen
17408-6	Qn	Unspecified Specimen
41455-7	Qn	Unspecified Specimen
29833-1	Qn	Unspecified Specimen
74752-7	Qn	Unspecified Specimen
4994-0	Qn	Unspecified Specimen
23747-9	Qn	Unspecified Specimen
30095-4	Qn	Unspecified Specimen
87572-4	Qn	Unspecified Specimen
48324-8	Qn	Unspecified Specimen
49380-9	Qn	Unspecified Specimen
8026-7	Qn	Unspecified Specimen
87440-4	Qn	Unspecified Specimen
38018-8	Qn	Unspecified Specimen
22955-9	Qn	Unspecified Specimen
32337-8	Qn	Unspecified Specimen
10672-4	Qn	Unspecified Specimen
29297-9	Qn	Unspecified Specimen
49124-1	Qn	Unspecified Specimen
69073-5	Qn	Unspecified Specimen
55463-4	Qn	Unspecified Specimen
34720-3	Qn	Unspecified Specimen
23219-9	Qn	Unspecified Specimen
17407-8	Qn	Unspecified Specimen
6444-4	Qn	Unspecified Specimen
38686-2	Qn	Unspecified Specimen
23493-0	Qn	Unspecified Specimen
31808-9	Qn	Unspecified Specimen
31817-0	Qn	Unspecified Specimen
29832-3	Qn	Unspecified Specimen
42387-1	Qn	Unspecified Specimen
22832-0	Qn	Unspecified Specimen
71718-1	Qn	Unspecified Specimen
80827-9	Qn	Unspecified Specimen
4993-2	Qn	Unspecified Specimen
42255-0	Qn	Unspecified Specimen
87573-2	Qn	Unspecified Specimen
23887-3	Qn	Unspecified Specimen
17811-1	Qn	Unspecified Specimen
72379-1	Qn	Unspecified Specimen
87441-2	Qn	Unspecified Specimen
10671-6	Qn	Unspecified Specimen
23360-1	Qn	Unspecified Specimen
49123-3	Qn	Unspecified Specimen
41859-0	Qn	Unspecified Specimen
30629-0	Qn	Unspecified Specimen
38685-4	Qn	Unspecified Specimen
6310-7	Qn	Unspecified Specimen
22831-2	Qn	Unspecified Specimen
29831-5	Qn	Unspecified Specimen
74759-2	Qn	Unspecified Specimen
13317-3	Qn	Unspecified Specimen
4992-4	Qn	Unspecified Specimen
32081-2	Qn	Unspecified Specimen
30094-7	Qn	Unspecified Specimen
30101-0	Qn	Unspecified Specimen
87438-8	Qn	Unspecified Specimen
62468-4	Qn	Unspecified Specimen
23886-5	Qn	Unspecified Specimen
42913-4	Qn	Unspecified Specimen
72111-8	Qn	Unspecified Specimen
55593-8	Qn	Unspecified Specimen
6442-8	Qn	Unspecified Specimen
9748-5	Qn	Unspecified Specimen
23095-3	Qn	Unspecified Specimen
49122-5	Qn	Unspecified Specimen
87570-8	Qn	Unspecified Specimen
30628-2	Qn	Unspecified Specimen
11471-0	Qn	Unspecified Specimen
31815-4	Qn	Unspecified Specimen
29830-7	Qn	Unspecified Specimen
34191-7	Qn	Unspecified Specimen
41462-3	Qn	Unspecified Specimen
17546-3	Qn	Unspecified Specimen
20588-0	Qn	Unspecified Specimen
31948-3	Qn	Unspecified Specimen
13316-5	Qn	Unspecified Specimen
4991-6	Qn	Unspecified Specimen
87571-6	Qn	Unspecified Specimen
32080-4	Qn	Unspecified Specimen
51105-5	Qn	Unspecified Specimen
636-1	Qn	Unspecified Specimen
30100-2	Qn	Unspecified Specimen
62467-6	Qn	Unspecified Specimen
87439-6	Qn	Unspecified Specimen
23885-7	Qn	Unspecified Specimen
6582-1	Qn	Unspecified Specimen
41857-4	Qn	Unspecified Specimen
42912-6	Qn	Unspecified Specimen
6317-2	Qn	Unspecified Specimen
38419-8	Qn	Unspecified Specimen
41461-5	Qn	Unspecified Specimen
48865-0	Qn	Unspecified Specimen
4990-8	Qn	Unspecified Specimen
49524-2	Qn	Unspecified Specimen
20587-2	Qn	Unspecified Specimen
29829-9	Qn	Unspecified Specimen
31947-5	Qn	Unspecified Specimen
17414-4	Qn	Unspecified Specimen
76340-9	Qn	Unspecified Specimen
38024-6	Qn	Unspecified Specimen
635-3	Qn	Unspecified Specimen
66432-6	Qn	Unspecified Specimen
22828-8	Qn	Unspecified Specimen
31155-5	Qn	Unspecified Specimen
41856-6	Qn	Unspecified Specimen
6581-3	Qn	Unspecified Specimen
32343-6	Qn	Unspecified Specimen
38684-7	Qn	Unspecified Specimen
87577-3	Qn	Unspecified Specimen
29310-0	Qn	Unspecified Specimen
6449-3	Qn	Unspecified Specimen
49120-9	Qn	Unspecified Specimen
47677-0	Qn	Unspecified Specimen
53618-5	Qn	Unspecified Specimen
69738-3	Qn	Unspecified Specimen
11469-4	Qn	Unspecified Specimen
19260-9	Qn	Unspecified Specimen
32746-0	Qn	Unspecified Specimen
20586-4	Qn	Unspecified Specimen
42260-0	Qn	Unspecified Specimen
31945-9	Qn	Unspecified Specimen
49128-2	Qn	Unspecified Specimen
43052-0	Qn	Unspecified Specimen
31022-7	Qn	Unspecified Specimen
87446-1	Qn	Unspecified Specimen
35912-5	Qn	Unspecified Specimen
66431-8	Qn	Unspecified Specimen
41855-8	Qn	Unspecified Specimen
11468-6	Qn	Unspecified Specimen
43975-2	Qn	Unspecified Specimen
38683-9	Qn	Unspecified Specimen
87578-1	Qn	Unspecified Specimen
55465-9	Qn	Unspecified Specimen
41459-9	Qn	Unspecified Specimen
45294-6	Qn	Unspecified Specimen
32745-2	Qn	Unspecified Specimen
20585-6	Qn	Unspecified Specimen
31822-0	Qn	Unspecified Specimen
17412-8	Qn	Unspecified Specimen
12126-9	Qn	Unspecified Specimen
17815-2	Qn	Unspecified Specimen
31954-1	Qn	Unspecified Specimen
49127-4	Qn	Unspecified Specimen
634-6	Qn	Unspecified Specimen
32086-1	Qn	Unspecified Specimen
31154-8	Qn	Unspecified Specimen
48864-3	Qn	Unspecified Specimen
49918-6	Qn	Unspecified Specimen
55466-7	Qn	Unspecified Specimen
87575-7	Qn	Unspecified Specimen
35647-7	Qn	Unspecified Specimen
17948-1	Qn	Unspecified Specimen
50048-8	Qn	Unspecified Specimen
73833-6	Qn	Unspecified Specimen
23364-3	Qn	Unspecified Specimen
23231-4	Qn	Unspecified Specimen
31690-1	Qn	Unspecified Specimen
51771-4	Qn	Unspecified Specimen
31821-2	Qn	Unspecified Specimen
49521-8	Qn	Unspecified Specimen
31953-3	Qn	Unspecified Specimen
49126-6	Qn	Unspecified Specimen
14904-7	Qn	Unspecified Specimen
11475-1	Qn	Unspecified Specimen
30098-8	Qn	Unspecified Specimen
30105-1	Qn	Unspecified Specimen
35646-9	Qn	Unspecified Specimen
48863-5	Qn	Unspecified Specimen
17947-3	Qn	Unspecified Specimen
6314-9	Qn	Unspecified Specimen
6323-0	Qn	Unspecified Specimen
20989-0	Qn	Unspecified Specimen
87576-5	Qn	Unspecified Specimen
51111-3	Qn	Unspecified Specimen
71719-9	Qn	Unspecified Specimen
4995-7	Qn	Unspecified Specimen
20584-9	Qn	Unspecified Specimen
20593-0	Qn	Unspecified Specimen
32744-5	Qn	Unspecified Specimen
23495-5	Qn	Unspecified Specimen
31820-4	Qn	Unspecified Specimen
82298-1	Qn	Unspecified Specimen
43973-7	Qn	Unspecified Specimen
42916-7	Qn	Unspecified Specimen
23890-7	Qn	Unspecified Specimen
49125-8	Qn	Unspecified Specimen
33006-8	Qn	Unspecified Specimen
20592-2	Qn	Unspecified Specimen
87583-1	Qn	Unspecified Specimen
23099-5	Qn	Unspecified Specimen
47805-7	Qn	Unspecified Specimen
87451-1	Qn	Unspecified Specimen
60494-2	Qn	Unspecified Specimen
69742-5	Qn	Unspecified Specimen
65645-4	Qn	Unspecified Specimen
43444-9	Qn	Unspecified Specimen
49528-3	Qn	Unspecified Specimen
33534-9	Qn	Unspecified Specimen
68547-9	Qn	Unspecified Specimen
23229-8	Qn	Unspecified Specimen
33675-0	Qn	Unspecified Specimen
81629-8	Qn	Unspecified Specimen
45167-4	Qn	Unspecified Specimen
32743-7	Qn	Unspecified Specimen
31819-6	Qn	Unspecified Specimen
22833-8	Qn	Unspecified Specimen
31951-7	Qn	Unspecified Specimen
34730-2	Qn	Unspecified Specimen
45035-3	Qn	Unspecified Specimen
20591-4	Qn	Unspecified Specimen
32084-6	Qn	Unspecified Specimen
23098-7	Qn	Unspecified Specimen
23105-0	Qn	Unspecified Specimen
30104-4	Qn	Unspecified Specimen
23889-9	Qn	Unspecified Specimen
48870-0	Qn	Unspecified Specimen
17813-7	Qn	Unspecified Specimen
51109-7	Qn	Unspecified Specimen
11474-4	Qn	Unspecified Specimen
22965-8	Qn	Unspecified Specimen
18208-9	Qn	Unspecified Specimen
23237-1	Qn	Unspecified Specimen
32355-0	Qn	Unspecified Specimen
21250-6	Qn	Unspecified Specimen
87581-5	Qn	Unspecified Specimen
5001-3	Qn	Unspecified Specimen
20459-4	Qn	Unspecified Specimen
32742-9	Qn	Unspecified Specimen
32751-0	Qn	Unspecified Specimen
17548-9	Qn	Unspecified Specimen
20590-6	Qn	Unspecified Specimen
31950-9	Qn	Unspecified Specimen
18482-0	Qn	Unspecified Specimen
74109-0	Qn	Unspecified Specimen
32083-8	Qn	Unspecified Specimen
30103-6	Qn	Unspecified Specimen
87449-5	Qn	Unspecified Specimen
34466-3	Qn	Unspecified Specimen
51108-9	Qn	Unspecified Specimen
51117-0	Qn	Unspecified Specimen
62479-1	Qn	Unspecified Specimen
23897-2	Qn	Unspecified Specimen
48869-2	Qn	Unspecified Specimen
87316-6	Qn	Unspecified Specimen
11473-6	Qn	Unspecified Specimen
35390-4	Qn	Unspecified Specimen
23104-3	Qn	Unspecified Specimen
31422-9	Qn	Unspecified Specimen
13327-2	Qn	Unspecified Specimen
5000-5	Qn	Unspecified Specimen
55609-2	Qn	Unspecified Specimen
23369-2	Qn	Unspecified Specimen
32750-2	Qn	Unspecified Specimen
6584-7	Qn	Unspecified Specimen
23764-4	Qn	Unspecified Specimen
31825-3	Qn	Unspecified Specimen
50053-8	Qn	Unspecified Specimen
20589-8	Qn	Unspecified Specimen
6452-7	Qn	Unspecified Specimen
43979-4	Qn	Unspecified Specimen
57985-4	Qn	Unspecified Specimen
13326-4	Qn	Unspecified Specimen
87582-3	Qn	Unspecified Specimen
32091-1	Qn	Unspecified Specimen
51116-2	Qn	Unspecified Specimen
11472-8	Qn	Unspecified Specimen
3154-2	Qn	Unspecified Specimen
30102-8	Qn	Unspecified Specimen
62478-3	Qn	Unspecified Specimen
87450-3	Qn	Unspecified Specimen
23896-4	Qn	Unspecified Specimen
43714-5	Qn	Unspecified Specimen
48868-4	Qn	Unspecified Specimen
87579-9	Qn	Unspecified Specimen
87588-0	Qn	Unspecified Specimen
12272-1	Qn	Unspecified Specimen
53225-9	Qn	Unspecified Specimen
45041-1	Qn	Unspecified Specimen
32749-4	Qn	Unspecified Specimen
32748-6	Qn	Unspecified Specimen
74107-4	Qn	Unspecified Specimen
20597-1	Qn	Unspecified Specimen
73976-3	Qn	Unspecified Specimen
6451-9	Qn	Unspecified Specimen
87447-9	Qn	Unspecified Specimen
87456-0	Qn	Unspecified Specimen
17819-4	Qn	Unspecified Specimen
87324-0	Qn	Unspecified Specimen
3153-4	Qn	Unspecified Specimen
77942-1	Qn	Unspecified Specimen
48867-6	Qn	Unspecified Specimen
23102-7	Qn	Unspecified Specimen
20993-2	Qn	Unspecified Specimen
29311-8	Qn	Unspecified Specimen
87580-7	Qn	Unspecified Specimen
24422-8	Qn	Unspecified Specimen
35922-4	Qn	Unspecified Specimen
48866-8	Qn	Unspecified Specimen
32747-8	Qn	Unspecified Specimen
20596-3	Qn	Unspecified Specimen
42921-7	Qn	Unspecified Specimen
22971-6	Qn	Unspecified Specimen
87448-7	Qn	Unspecified Specimen
23762-8	Qn	Unspecified Specimen
87586-4	Qn	Unspecified Specimen
35130-4	Qn	Unspecified Specimen
5006-2	Qn	Unspecified Specimen
20992-4	Qn	Unspecified Specimen
45039-5	Qn	Unspecified Specimen
38032-9	Qn	Unspecified Specimen
20595-5	Qn	Unspecified Specimen
23498-9	Qn	Unspecified Specimen
57859-1	Qn	Unspecified Specimen
17817-8	Qn	Unspecified Specimen
51114-7	Qn	Unspecified Specimen
77940-5	Qn	Unspecified Specimen
22714-0	Qn	Unspecified Specimen
32088-7	Qn	Unspecified Specimen
47291-0	Qn	Unspecified Specimen
35129-6	Qn	Unspecified Specimen
5005-4	Qn	Unspecified Specimen
17949-9	Qn	Unspecified Specimen
22978-1	Qn	Unspecified Specimen
87587-2	Qn	Unspecified Specimen
50057-9	Qn	Unspecified Specimen
27331-8	Qn	Unspecified Specimen
42927-4	Qn	Unspecified Specimen
33679-2	Qn	Unspecified Specimen
48874-2	Qn	Unspecified Specimen
59836-7	Qn	Unspecified Specimen
31691-9	Qn	Unspecified Specimen
9368-2	Qn	Unspecified Specimen
20463-6	Qn	Unspecified Specimen
61031-1	Qn	Unspecified Specimen
23504-4	Qn	Unspecified Specimen
41741-0	Qn	Unspecified Specimen
50058-7	Qn	Unspecified Specimen
57858-3	Qn	Unspecified Specimen
73975-5	Qn	Unspecified Specimen
38436-2	Qn	Unspecified Specimen
87455-2	Qn	Unspecified Specimen
22713-2	Qn	Unspecified Specimen
87323-2	Qn	Unspecified Specimen
32096-0	Qn	Unspecified Specimen
87453-7	Qn	Unspecified Specimen
51120-4	Qn	Unspecified Specimen
22977-3	Qn	Unspecified Specimen
74113-2	Qn	Unspecified Specimen
68962-0	Qn	Unspecified Specimen
57857-5	Qn	Unspecified Specimen
77947-0	Qn	Unspecified Specimen
9367-4	Qn	Unspecified Specimen
48873-4	Qn	Unspecified Specimen
24427-7	Qn	Unspecified Specimen
17298-1	Qn	Unspecified Specimen
38435-4	Qn	Unspecified Specimen
41477-1	Qn	Unspecified Specimen
20594-8	Qn	Unspecified Specimen
20601-1	Qn	Unspecified Specimen
47685-3	Qn	Unspecified Specimen
38171-5	Qn	Unspecified Specimen
87585-6	Qn	Unspecified Specimen
22976-5	Qn	Unspecified Specimen
86399-3	Qn	Unspecified Specimen
87454-5	Qn	Unspecified Specimen
49002-9	Qn	Unspecified Specimen
43858-0	Qn	Unspecified Specimen
53502-1	Qn	Unspecified Specimen
74114-0	Qn	Unspecified Specimen
35664-2	Qn	Unspecified Specimen
45045-2	Qn	Unspecified Specimen
57856-7	Qn	Unspecified Specimen
73974-8	Qn	Unspecified Specimen
9366-6	Qn	Unspecified Specimen
30642-3	Qn	Unspecified Specimen
33676-8	Qn	Unspecified Specimen
53758-9	Qn	Unspecified Specimen
48872-6	Qn	Unspecified Specimen
51647-6	Qn	Unspecified Specimen
17297-3	Qn	Unspecified Specimen
6332-1	Qn	Unspecified Specimen
18747-6	Qn	Unspecified Specimen
31829-5	Qn	Unspecified Specimen
40420-2	Qn	Unspecified Specimen
20600-3	Qn	Unspecified Specimen
5012-0	Qn	Unspecified Specimen
20997-3	Qn	Unspecified Specimen
22975-7	Qn	Unspecified Specimen
32094-5	Qn	Unspecified Specimen
46232-5	Qn	Unspecified Specimen
38170-7	Qn	Unspecified Specimen
87460-2	Qn	Unspecified Specimen
49399-9	Qn	Unspecified Specimen
81646-2	Qn	Unspecified Specimen
14790-0	Qn	Unspecified Specimen
47023-7	Qn	Unspecified Specimen
35663-4	Qn	Unspecified Specimen
87592-2	Qn	Unspecified Specimen
42934-0	Qn	Unspecified Specimen
74111-6	Qn	Unspecified Specimen
77945-4	Qn	Unspecified Specimen
40684-3	Qn	Unspecified Specimen
57855-9	Qn	Unspecified Specimen
51646-8	Qn	Unspecified Specimen
17296-5	Qn	Unspecified Specimen
48871-8	Qn	Unspecified Specimen
49538-2	Qn	Unspecified Specimen
13329-8	Qn	Unspecified Specimen
49671-1	Qn	Unspecified Specimen
87584-9	Qn	Unspecified Specimen
87593-0	Qn	Unspecified Specimen
32093-7	Qn	Unspecified Specimen
32100-0	Qn	Unspecified Specimen
51126-1	Qn	Unspecified Specimen
50326-8	Qn	Unspecified Specimen
81647-0	Qn	Unspecified Specimen
87452-9	Qn	Unspecified Specimen
87461-0	Qn	Unspecified Specimen
23238-9	Qn	Unspecified Specimen
14789-2	Qn	Unspecified Specimen
47022-9	Qn	Unspecified Specimen
50063-7	Qn	Unspecified Specimen
35662-6	Qn	Unspecified Specimen
6463-4	Qn	Unspecified Specimen
42933-2	Qn	Unspecified Specimen
74112-4	Qn	Unspecified Specimen
77946-2	Qn	Unspecified Specimen
57864-1	Qn	Unspecified Specimen
11483-5	Qn	Unspecified Specimen
3155-9	Qn	Unspecified Specimen
32760-1	Qn	Unspecified Specimen
22718-1	Qn	Unspecified Specimen
31836-0	Qn	Unspecified Specimen
76626-1	Qn	Unspecified Specimen
16899-7	Qn	Unspecified Specimen
45043-7	Qn	Unspecified Specimen
24037-4	Qn	Unspecified Specimen
32092-9	Qn	Unspecified Specimen
6594-6	Qn	Unspecified Specimen
87590-6	Qn	Unspecified Specimen
42932-4	Qn	Unspecified Specimen
9635-4	Qn	Unspecified Specimen
14788-4	Qn	Unspecified Specimen
6329-7	Qn	Unspecified Specimen
59841-7	Qn	Unspecified Specimen
74778-2	Qn	Unspecified Specimen
77944-7	Qn	Unspecified Specimen
85742-5	Qn	Unspecified Specimen
23378-3	Qn	Unspecified Specimen
32759-3	Qn	Unspecified Specimen
5009-6	Qn	Unspecified Specimen
81644-7	Qn	Unspecified Specimen
59050-5	Qn	Unspecified Specimen
20599-7	Qn	Unspecified Specimen
20606-0	Qn	Unspecified Specimen
22717-3	Qn	Unspecified Specimen
57863-3	Qn	Unspecified Specimen
88116-9	Qn	Unspecified Specimen
88125-0	Qn	Unspecified Specimen
30912-0	Qn	Unspecified Specimen
45042-9	Qn	Unspecified Specimen
87459-4	Qn	Unspecified Specimen
69223-6	Qn	Unspecified Specimen
81645-4	Qn	Unspecified Specimen
62486-6	Qn	Unspecified Specimen
85744-1	Qn	Unspecified Specimen
9502-6	Qn	Unspecified Specimen
11481-9	Qn	Unspecified Specimen
23245-4	Qn	Unspecified Specimen
43722-8	Qn	Unspecified Specimen
53368-7	Qn	Unspecified Specimen
6600-1	Qn	Unspecified Specimen
24036-6	Qn	Unspecified Specimen
14787-6	Qn	Unspecified Specimen
87591-4	Qn	Unspecified Specimen
32495-4	Qn	Unspecified Specimen
74779-0	Qn	Unspecified Specimen
9372-4	Qn	Unspecified Specimen
85743-3	Qn	Unspecified Specimen
43327-6	Qn	Unspecified Specimen
46371-1	Qn	Unspecified Specimen
31702-4	Qn	Unspecified Specimen
32758-5	Qn	Unspecified Specimen
64993-9	Qn	Unspecified Specimen
22716-5	Qn	Unspecified Specimen
59049-7	Qn	Unspecified Specimen
20598-9	Qn	Unspecified Specimen
20605-2	Qn	Unspecified Specimen
57862-5	Qn	Unspecified Specimen
30911-2	Qn	Unspecified Specimen
47557-4	Qn	Unspecified Specimen
86400-9	Qn	Unspecified Specimen
14786-8	Qn	Unspecified Specimen
23903-8	Qn	Unspecified Specimen
31966-5	Qn	Unspecified Specimen
655-1	Qn	Unspecified Specimen
22715-7	Qn	Unspecified Specimen
32099-4	Qn	Unspecified Specimen
53367-9	Qn	Unspecified Specimen
62485-8	Qn	Unspecified Specimen
25232-0	Qn	Unspecified Specimen
48875-9	Qn	Unspecified Specimen
87597-1	Qn	Unspecified Specimen
41875-6	Qn	Unspecified Specimen
21001-3	Qn	Unspecified Specimen
9634-7	Qn	Unspecified Specimen
43854-9	Qn	Unspecified Specimen
87465-1	Qn	Unspecified Specimen
74776-6	Qn	Unspecified Specimen
23376-7	Qn	Unspecified Specimen
